knapPI_1_50_10000_2
n 50
c 9902
z 61669
time 0.00
1,7946,4204,0
2,2819,2448,0
3,1420,8654,0
4,8800,8863,0
5,7406,5928,0
6,2941,5294,0
7,4070,5801,0
8,5560,2608,0
9,6795,769,1
10,6583,1070,1
11,8595,5008,0
12,5695,7183,0
13,5463,696,1
14,2742,9616,0
15,9171,6561,0
16,4352,8801,0
17,8858,3481,0
18,2182,2396,0
19,8887,997,1
20,1606,9458,0
21,7470,1737,1
22,9955,7844,0
23,1552,8656,0
24,2764,6331,0
25,2493,3465,0
26,8363,132,1
27,9588,9070,0
28,1220,8636,0
29,6982,7810,0
30,5261,9171,0
31,8793,3398,0
32,6796,6800,0
33,872,7240,0
34,2347,9617,0
35,5768,2744,1
36,9785,8109,0
37,4741,3448,0
38,2187,6553,0
39,7339,160,1
40,5408,7059,0
41,4320,3451,0
42,3442,9902,0
43,1518,5730,0
44,3127,8634,0
45,7023,9731,0
46,4375,8047,0
47,513,5358,0
48,5001,1526,1
49,1593,9659,0
50,1686,7668,0
-----
