knapPI_1_1000_1000000_89
n 1000
c 436110554
z 500304997
time 0.00
1,520962,610465,1
2,146438,699010,1
3,861500,250668,1
4,228524,151497,1
5,392581,733822,1
6,945921,960847,1
7,210997,693111,1
8,288947,144217,1
9,481826,320535,1
10,603306,160096,1
11,158755,198157,1
12,168603,12841,1
13,867375,487966,1
14,814714,443778,1
15,865571,630638,1
16,85004,61466,1
17,234594,131823,1
18,109658,740862,0
19,672214,109667,1
20,914753,322924,1
21,268629,208719,1
22,980967,406037,1
23,866272,365374,1
24,35784,106612,1
25,128709,612846,1
26,397742,165190,1
27,595108,560796,1
28,492991,438437,1
29,790798,90727,1
30,229232,348357,1
31,54793,324131,0
32,232920,755657,1
33,168496,430397,1
34,414943,645379,1
35,543479,745158,1
36,770645,709191,1
37,442829,479070,1
38,907167,129194,1
39,715866,902398,1
40,352523,254300,1
41,506344,100769,1
42,453637,924127,1
43,982877,574480,1
44,644515,279523,1
45,194662,686409,1
46,441883,520704,1
47,911536,465099,1
48,436180,786639,1
49,700368,347521,1
50,442713,139430,1
51,491075,358728,1
52,877610,831662,1
53,331023,66975,1
54,265645,651234,1
55,99848,894826,0
56,91842,190309,1
57,963822,324195,1
58,339316,430464,1
59,559988,475294,1
60,308683,957624,1
61,602908,561078,1
62,707326,651720,1
63,340093,502745,1
64,921477,147328,1
65,13862,289197,0
66,89421,335098,1
67,922205,928542,1
68,134725,390132,1
69,194048,467718,1
70,120341,184847,1
71,21837,962551,0
72,885935,291107,1
73,456061,831208,1
74,125053,344573,1
75,683594,441145,1
76,85306,782582,0
77,834578,211492,1
78,479901,596017,1
79,383700,242754,1
80,802863,769904,1
81,890583,745207,1
82,1022,636755,0
83,447081,909628,1
84,381674,814127,1
85,271941,217671,1
86,363996,303047,1
87,599054,357721,1
88,495383,874154,1
89,516344,210020,1
90,357542,578985,1
91,476678,541974,1
92,172149,51762,1
93,500141,43718,1
94,841852,160205,1
95,501848,981626,1
96,980118,100979,1
97,422533,880339,1
98,658480,665606,1
99,992204,127638,1
100,464092,636338,1
101,692288,80791,1
102,507845,769758,1
103,504238,225924,1
104,921405,586894,1
105,725891,416779,1
106,175539,935640,0
107,130890,688937,1
108,149312,580672,1
109,371794,839248,1
110,442784,283891,1
111,292141,333620,1
112,449406,867229,1
113,583061,357811,1
114,573479,852327,1
115,630122,156959,1
116,237857,874064,1
117,541719,971625,1
118,918869,699431,1
119,919250,143467,1
120,572391,660898,1
121,109057,370001,1
122,504742,85918,1
123,509370,487909,1
124,769695,374132,1
125,656995,83255,1
126,19212,740724,0
127,463928,524837,1
128,244778,675201,1
129,522027,365644,1
130,917928,949065,1
131,776294,212427,1
132,130235,134687,1
133,424108,317040,1
134,344526,395062,1
135,513245,443650,1
136,161111,936508,0
137,25560,4395,1
138,73733,602576,0
139,627835,91967,1
140,562773,696162,1
141,145990,831405,0
142,974404,454182,1
143,256477,863553,1
144,210207,121717,1
145,752172,391571,1
146,165558,627776,1
147,167845,558096,1
148,58223,376305,0
149,567460,703522,1
150,663030,417120,1
151,769012,557503,1
152,172562,883438,1
153,922923,911435,1
154,698451,170946,1
155,180912,761963,1
156,731880,764062,1
157,746205,635048,1
158,989261,915165,1
159,690687,357563,1
160,631393,320203,1
161,739578,488315,1
162,232725,292256,1
163,78602,560416,0
164,420097,712539,1
