knapPI_11_50_1000_8
n 50
c 2991
z 2622
time 0.00
1,1350,1503,1
2,360,630,0
3,300,334,0
4,504,882,0
5,288,504,0
6,150,167,0
7,432,756,0
8,216,378,0
9,600,668,0
10,720,1260,0
11,150,167,0
12,216,378,0
13,216,378,0
14,360,630,0
15,450,501,0
16,1350,1503,0
17,504,882,0
18,504,882,0
19,432,756,0
20,504,882,0
21,1050,1169,0
22,72,126,1
23,720,1260,0
24,900,1002,0
25,600,668,0
26,288,504,0
27,216,378,0
28,1050,1169,0
29,900,1002,0
30,150,167,0
31,1200,1336,0
32,360,630,0
33,720,1260,0
34,300,334,0
35,1200,1336,0
36,216,378,0
37,900,1002,0
38,648,1134,0
39,1200,1336,1
40,576,1008,0
41,150,167,0
42,1350,1503,0
43,600,668,0
44,288,504,0
45,288,504,0
46,450,501,0
47,288,504,0
48,288,504,0
49,600,668,0
50,576,1008,0
-----
