knapPI_1_200_100000_3
n 200
c 303675
z 1716523
time 0.00
1,24447,84274,0
2,37483,88571,0
3,68425,38061,0
4,16609,68658,0
5,24514,51535,0
6,12998,94792,0
7,28034,93560,0
8,83304,82370,0
9,50495,76584,0
10,89743,32889,0
11,48400,29006,0
12,62032,8466,1
13,61612,3919,1
14,17535,18139,0
15,36336,14383,0
16,71809,9027,1
17,28735,4896,1
18,21599,65911,0
19,67427,50628,0
20,6966,18933,0
21,35954,50176,0
22,92780,86254,0
23,97677,85279,0
24,28829,62589,0
25,74370,85407,0
26,37203,20127,0
27,1457,87933,0
28,88020,90126,0
29,60523,17624,1
30,78677,90462,0
31,21590,10596,0
32,94125,93970,0
33,42189,54382,0
34,49156,99516,0
35,62180,33895,0
36,37354,23760,0
37,3946,9423,0
38,93444,52035,0
39,58951,24223,0
40,18976,80517,0
41,12517,10258,0
42,3018,48888,0
43,14602,29489,0
44,12664,11020,0
45,42339,79898,0
46,8096,36345,0
47,30909,64876,0
48,19817,54776,0
49,56109,45938,0
50,23230,9663,0
51,63344,54825,0
52,93983,17751,1
53,73164,32112,0
54,97618,86235,0
55,69269,17099,1
56,71895,8622,1
57,25387,64276,0
58,83161,65689,0
59,32865,5567,1
60,14912,65473,0
61,90297,24327,1
62,90595,44833,0
63,16394,11162,0
64,46042,78761,0
65,61379,92894,0
66,21970,86355,0
67,15690,43359,0
68,7066,34941,0
69,43261,29719,0
70,88026,59240,0
71,10522,35320,0
72,46180,60972,0
73,71002,53305,0
74,1890,52022,0
75,48727,63578,0
76,30703,73471,0
77,92719,65237,0
78,36994,38730,0
79,30017,40739,0
80,18244,46201,0
81,7764,76872,0
82,84899,65580,0
83,44278,74461,0
84,75647,72664,0
85,37666,90264,0
86,2529,71808,0
87,4539,85306,0
88,55148,44435,0
89,48565,26069,0
90,4459,44290,0
91,63187,27479,0
92,5802,76091,0
93,22986,78071,0
94,14241,28294,0
95,99045,38459,0
96,77579,52668,0
97,14466,91844,0
98,29237,17375,0
99,84089,61879,0
100,14705,1467,1
101,77341,30216,0
102,42058,16471,0
103,73243,35077,0
104,30034,82263,0
105,96960,34684,0
106,54520,69169,0
107,6839,81546,0
108,10997,18953,0
109,77135,65505,0
110,99333,57644,0
111,730,42389,0
112,22515,25606,0
113,44850,63780,0
114,80204,7648,1
115,77079,54496,0
116,59446,77369,0
117,68628,53978,0
118,89626,6336,1
119,90367,35180,0
120,70172,49995,0
121,42782,61794,0
122,63595,9175,1
123,59047,56582,0
124,50804,56093,0
125,12800,85704,0
126,753,74989,0
127,66757,70598,0
128,66687,42378,0
129,46888,62557,0
130,51469,59234,0
131,18099,77100,0
132,77392,32872,0
133,79689,79137,0
134,69651,43919,0
135,28810,79555,0
136,5612,67397,0
137,41621,8988,1
138,39722,50953,0
139,61736,33344,0
140,83594,1611,1
141,14979,86430,0
142,36425,79231,0
143,19658,42434,0
144,92692,71486,0
145,76009,44164,0
146,33915,99289,0
147,17298,4561,1
148,52132,19354,1
149,80097,69299,0
150,47291,8313,1
151,17793,77088,0
152,83207,35415,0
153,97800,2780,1
154,88280,27291,1
155,13021,68524,0
156,51581,76583,0
157,79482,46585,0
158,30130,39446,0
159,57228,12220,1
160,53078,84436,0
161,69207,30444,0
162,89274,89561,0
163,82455,16897,1
164,76758,46468,0
165,52673,98084,0
166,53622,82385,0
167,93768,30389,1
168,28657,31062,0
169,77371,92696,0
170,48346,96576,0
171,22763,36061,0
172,24111,81732,0
173,54027,25483,0
174,78895,8964,1
175,1616,50281,0
176,18217,90785,0
177,79544,37385,0
178,33839,14072,0
179,79431,71409,0
180,33417,71034,0
181,68460,24486,0
182,20006,80075,0
183,12066,23383,0
184,52142,29079,0
185,36050,52451,0
186,77458,79500,0
187,82550,91017,0
188,83525,49016,0
189,49848,70506,0
190,73444,92224,0
191,96409,69085,0
192,83952,92889,0
193,16622,73647,0
194,27037,11303,0
195,98085,51924,0
196,802,17520,0
197,68549,30222,0
198,32657,82908,0
199,85011,18009,1
200,28033,63276,0
-----
